municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 21:30:00.0;0,00;
